,location_x,location_y,time,statsbomb_xg,outcome,player,team,bodypart,technique,first_touch,state_of_play,assist,assist2,assist3,assist_state_of_play,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle,bodypart_angle,significant_time
717,107.8,39.9,2023-06-24 00:21:27.167,0.22162727000000002,Goal,Joel Joseph Chianese,Hyderabad,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,12.200409829181972,89.53,Left - Outside Foot,Stoppage Time
718,109.8,38.1,2023-06-24 00:24:39.986,0.09646886,Off T,Bartholomew Owogbalor Ogbeche,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.375451797391767,79.45,Left - Head,Stoppage Time
719,111.0,51.9,2023-06-24 00:31:15.789,0.06639422,Saved,Rohit Danu,Hyderabad,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,True,True,14.920120642943875,142.9,Right - Outside Foot,Stoppage Time
720,101.9,34.4,2023-06-24 00:32:37.672,0.023686917000000002,Blocked,Sahil Tavora,Hyderabad,Left Foot,Volley,True,Open Play,,,,From Free Kick,True,False,False,18.946503635235704,72.81,Left - Outside Foot,Stoppage Time
721,116.8,46.8,2023-06-24 00:33:09.388,0.064545825,Off T,Javier Siverio Toro,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.515317691222373,154.8,Right - Head,Stoppage Time
722,86.6,23.9,2023-06-24 00:36:45.818,0.0071428632,Off T,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,37.077890986408605,64.26,Left - Inside Foot,Stoppage Time
723,112.8,46.1,2023-06-24 00:40:33.266,0.7268103,Off T,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,9.436630754670867,130.27,Right - Outside Foot,Stoppage Time
724,96.0,40.6,2023-06-24 00:42:20.950,0.04083997,Blocked,Manvir Singh,ATK Mohun Bagan,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,24.00749882849107,91.43,Right - Inside Foot,Stoppage Time
725,109.8,22.2,2023-06-24 00:46:11.773,0.13465957,Off T,Liston Colaco,ATK Mohun Bagan,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,20.515360099203722,29.81,Left - Outside Foot,Stoppage Time
726,108.1,27.6,2023-06-24 00:48:32.535,0.08875609999999999,Saved,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.186331778480252,43.82,Left - Inside Foot,Stoppage Time
727,99.3,44.7,2023-06-24 00:13:32.567,0.032977886000000005,Blocked,Marcelo Ribeiro dos Santos,East Bengal,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,21.226869764522515,102.79,Right - Outside Foot,Stoppage Time
728,100.3,48.7,2023-06-24 00:21:06.181,0.058053203000000005,Blocked,Hira Mondal,East Bengal,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,21.535552001283833,113.83,Right - Inside Foot,Stoppage Time
729,114.0,38.0,2023-06-24 00:22:13.215,0.8298462,Goal,Jonathas Cristian de Jesus,Odisha,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,6.324555320336759,71.57,Left - Inside Foot,Stoppage Time
730,98.0,32.3,2023-06-24 00:24:14.035,0.03666688,Blocked,Ariday Cabrera Suárez,Odisha,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,23.3085821104588,70.71,Left - Inside Foot,Stoppage Time
731,83.9,44.6,2023-06-24 00:33:02.920,0.0057312003,Off T,Antonio Perošević,East Bengal,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,36.39189470197999,97.26,Right - Inside Foot,Stoppage Time
732,98.2,43.5,2023-06-24 00:35:22.712,0.040590763,Blocked,Antonio Perošević,East Bengal,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,22.079175709251466,99.12,Right - Inside Foot,Stoppage Time
733,89.5,25.5,2023-06-24 00:38:49.336,0.0071668383000000006,Off T,Ariday Cabrera Suárez,Odisha,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,33.771289581536564,64.57,Left - Inside Foot,Stoppage Time
734,83.7,42.8,2023-06-24 00:40:56.542,0.007850888,Off T,Paul Ramfangzauva,Odisha,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,36.407828828426446,94.41,Right - Outside Foot,Stoppage Time
735,100.7,57.4,2023-06-24 00:45:48.151,0.02645262,Off T,Hira Mondal,East Bengal,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,25.98557292037256,132.04,Right - Inside Foot,Stoppage Time
736,88.2,42.7,2023-06-24 00:04:00.041,0.024673695000000002,Off T,Darren Sidoel,East Bengal,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,31.91441680494882,94.85,Right - Outside Foot,Stoppage Time
737,111.1,26.0,2023-06-24 00:12:41.995,0.026861284000000003,Blocked,Marcelo Ribeiro dos Santos,East Bengal,Right Foot,Volley,False,Open Play,High Pass,,,From Free Kick,True,True,True,16.589454481688062,32.44,Left - Inside Foot,Stoppage Time
738,105.9,29.3,2023-06-24 00:13:10.081,0.086212784,Off T,Antonio Perošević,East Bengal,Left Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,17.70028248362155,52.81,Left - Outside Foot,Stoppage Time
739,104.2,44.8,2023-06-24 00:14:44.418,0.12254275,Saved,Marcelo Ribeiro dos Santos,East Bengal,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,True,True,16.513025161974408,106.9,Right - Outside Foot,Stoppage Time
740,87.8,37.2,2023-06-24 00:15:15.642,0.021336265,Blocked,Antonio Perošević,East Bengal,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,32.32150986572255,85.03,Left - Inside Foot,Stoppage Time
741,106.3,30.1,2023-06-24 00:18:47.829,0.040695734000000004,Goal,Antonio Perošević,East Bengal,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,16.90266251216062,54.15,Left - Outside Foot,Stoppage Time
742,112.6,47.9,2023-06-24 00:24:56.792,0.061752107,Off T,Marcelo Ribeiro dos Santos,East Bengal,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.824509226750193,136.87,Right - Head,Stoppage Time
743,101.4,37.4,2023-06-24 00:29:33.719,0.05389858,Goal,Francisco Javier Hernández González,Odisha,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,18.780841301709565,82.04,Left - Inside Foot,Stoppage Time
744,107.7,51.7,2023-06-24 00:32:53.808,0.069710456,Saved,Jonathas Cristian de Jesus,Odisha,Right Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,16.97586522095413,133.57,Right - Outside Foot,Stoppage Time
745,110.8,44.5,2023-06-24 00:36:10.618,0.24289395,Blocked,Francisco Javier Hernández González,Odisha,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,10.24158190906073,116.06,Right - Inside Foot,Stoppage Time
746,111.9,34.4,2023-06-24 00:40:56.544,0.049188327000000004,Off T,Víctor Mongil Adeva,Odisha,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,9.847334664770967,55.34,Left - Head,Stoppage Time
747,86.0,15.4,2023-06-24 00:47:00.803,0.005759987,Off T,Francisco José Sota Bernard,East Bengal,Right Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,False,False,False,41.966176857083376,54.11,Left - Inside Foot,Stoppage Time
748,100.5,31.2,2023-06-24 00:51:02.914,0.045065799999999996,Blocked,Lalrinliana Hnamte,East Bengal,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,False,False,21.39369065869655,65.71,Left - Inside Foot,Stoppage Time
749,91.6,32.5,2023-06-24 00:51:05.661,0.020231582,Off T,Amarjit Singh Kiyam Singh,East Bengal,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,29.373627627516495,75.21,Left - Outside Foot,Stoppage Time
750,102.5,50.3,2023-06-24 00:07:05.357,0.044699315,Blocked,Syed Suhail Pasha,Chennaiyin,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,20.30615670184784,120.48,Right - Inside Foot,Stoppage Time
751,103.9,47.6,2023-06-24 00:08:47.700,0.07627141,Saved,Igor Angulo Albóniga,Mumbai City,Left Foot,Half Volley,False,Open Play,,,,From Free Kick,True,True,True,17.803651310896868,115.27,Right - Inside Foot,Stoppage Time
752,110.1,37.7,2023-06-24 00:10:53.249,0.058745097,Off T,Igor Angulo Albóniga,Mumbai City,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.163660757817535,76.92,Left - Head,Stoppage Time
753,112.0,39.8,2023-06-24 00:12:01.133,0.15090871,Off T,Rahul Bheke,Mumbai City,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,8.002499609497024,88.57,Left - Head,Stoppage Time
754,109.6,46.5,2023-06-24 00:18:03.449,0.16129367,Saved,Igor Angulo Albóniga,Mumbai City,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,12.26417547167359,122.01,Right - Inside Foot,Stoppage Time
755,103.4,58.2,2023-06-24 00:21:56.922,0.026033692,Saved,Lallianzuala Chhangte,Mumbai City,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,False,True,False,24.63331078032346,137.63,Right - Inside Foot,Stoppage Time
756,86.9,48.2,2023-06-24 00:33:01.915,0.016847694,Off T,Ariel Borysiuk,Chennaiyin,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,34.10058650522011,103.91,Right - Outside Foot,Stoppage Time
757,108.5,42.1,2023-06-24 00:43:00.528,0.06043136,Wayward,Igor Angulo Albóniga,Mumbai City,Left Foot,Overhead Kick,True,Open Play,,,,From Free Kick,True,True,True,11.690166808048549,100.35,Right - Inside Foot,Stoppage Time
758,101.6,40.7,2023-06-24 00:45:00.534,0.04575882,Wayward,Ariel Borysiuk,Chennaiyin,Right Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,False,False,18.41331040307528,92.18,Right - Outside Foot,Stoppage Time
759,104.7,35.8,2023-06-24 00:45:02.293,0.091111,Blocked,Narayan Das,Chennaiyin,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,15.86600138661282,74.65,Left - Inside Foot,Stoppage Time
760,95.6,34.5,2023-06-24 00:05:12.716,0.05506262,Off T,Lalengmawia Ralte,Mumbai City,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,25.012197024651798,77.3,Left - Outside Foot,Stoppage Time
761,96.3,52.8,2023-06-24 00:09:08.718,0.016728412,Blocked,Lallianzuala Chhangte,Mumbai City,Left Foot,Half Volley,False,Open Play,,,,From Free Kick,True,False,False,26.93566409056959,118.37,Right - Inside Foot,Stoppage Time
762,94.0,41.2,2023-06-24 00:11:46.534,0.037582755,Blocked,Cássio Gabriel Vilela Ferreira,Mumbai City,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,26.027677575995906,92.64,Right - Inside Foot,Stoppage Time
763,113.4,48.1,2023-06-24 00:14:29.017,0.053974606,Off T,Igor Angulo Albóniga,Mumbai City,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.448444860360798,140.83,Right - Head,Stoppage Time
764,104.9,35.1,2023-06-24 00:17:23.740,0.4934516,Off T,Bipin Singh Thounajam,Mumbai City,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.875137794677556,72.02,Left - Inside Foot,Stoppage Time
765,96.2,47.7,2023-06-24 00:26:06.531,0.037384827,Off T,Nerijus Valskis,Chennaiyin,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,25.01459573928789,107.93,Right - Inside Foot,Stoppage Time
766,93.6,48.6,2023-06-24 00:31:08.807,0.025466727,Blocked,Ariel Borysiuk,Chennaiyin,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.765446151646838,108.04,Right - Outside Foot,Stoppage Time
767,104.3,25.8,2023-06-24 00:34:28.269,0.056363170000000004,Blocked,Vikram Pratap Singh,Mumbai City,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,21.16908122711045,47.87,Left - Inside Foot,Stoppage Time
768,99.3,39.3,2023-06-24 00:34:30.282,0.042471744000000006,Off T,Igor Angulo Albóniga,Mumbai City,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,20.711832367031175,88.06,Left - Outside Foot,Stoppage Time
769,114.9,34.0,2023-06-24 00:39:53.453,0.38437334,Goal,Vikram Pratap Singh,Mumbai City,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.874642849044009,40.36,Left - Outside Foot,Stoppage Time
770,85.6,40.1,2023-06-24 00:41:40.992,0.019564264,Off T,Anirudh Thapa,Chennaiyin,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,34.400145348530145,90.17,Right - Outside Foot,Stoppage Time
771,115.5,53.3,2023-06-24 00:47:56.600,0.019245444,Blocked,Ariel Borysiuk,Chennaiyin,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,14.040655255364685,161.31,Right - Outside Foot,Stoppage Time
772,115.1,41.9,2023-06-24 00:47:57.826,0.20018078,Off T,Łukasz Gikiewicz,Chennaiyin,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,5.25547333738837,111.19,Right - Outside Foot,Stoppage Time
773,114.3,39.1,2023-06-24 00:00:45.275,0.4674364,Goal,Daniel Chima Chukwu,Jamshedpur,Right Foot,Half Volley,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,5.770615218501406,81.03,Left - Inside Foot,Stoppage Time
774,93.2,39.4,2023-06-24 00:04:04.937,0.03213652,Blocked,Alexandre Monteiro de Lima,Jamshedpur,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,26.80671557651179,88.72,Left - Outside Foot,Stoppage Time
775,99.8,37.4,2023-06-24 00:05:07.580,0.055964947,Off T,Danish Farooq Bhat,Bengaluru,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,20.366639388961552,82.67,Left - Inside Foot,Stoppage Time
776,93.3,37.9,2023-06-24 00:06:45.003,0.03284093,Off T,Danish Farooq Bhat,Bengaluru,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,26.782456944798774,85.5,Left - Inside Foot,Stoppage Time
777,84.4,21.0,2023-06-24 00:16:13.160,0.007791945000000001,Saved,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,False,Free Kick,,,,From Free Kick,False,False,False,40.352942891442254,61.91,Left - Inside Foot,Stoppage Time
778,114.0,24.6,2023-06-24 00:23:56.443,0.013795826,Wayward,Boris Singh Thangjam,Jamshedpur,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,16.527552752903254,21.29,Left - Outside Foot,Stoppage Time
779,109.3,55.2,2023-06-24 00:32:42.059,0.03512834,Wayward,Seminlen Doungel,Jamshedpur,Right Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,18.58843726621472,144.86,Right - Outside Foot,Stoppage Time
780,116.9,39.1,2023-06-24 00:41:01.847,0.3789364,Off T,Sunil Chhetri,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,3.2280024783137886,73.81,Left - Head,Stoppage Time
781,106.4,47.5,2023-06-24 00:42:35.648,0.15567386,Wayward,Parag Satish Shrivas,Bengaluru,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.530936868070768,118.88,Right - Inside Foot,Stoppage Time
782,82.7,27.3,2023-06-24 00:42:49.871,0.0062181596,Blocked,Bruno Edgar Silva Almeida,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,39.40279177926356,71.2,Left - Inside Foot,Stoppage Time
783,101.0,28.5,2023-06-24 00:05:55.615,0.043623034000000005,Blocked,Greg Stewart,Jamshedpur,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,22.20923231451281,58.82,Left - Inside Foot,Stoppage Time
784,111.6,42.0,2023-06-24 00:08:58.929,0.09471813,Blocked,Pratik Prabhakar Chaudhari,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,8.634813257969167,103.39,Right - Head,Stoppage Time
785,116.5,41.3,2023-06-24 00:09:00.078,0.5630204,Goal,Sunil Chhetri,Bengaluru,Right Foot,Half Volley,False,Open Play,,,,From Free Kick,True,True,True,3.7336309405188928,110.38,Right - Outside Foot,Stoppage Time
786,113.6,30.5,2023-06-24 00:16:52.094,0.042100072,Goal,Cleiton Augusto Oliveira Silva,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.454693361238443,33.97,Left - Head,Stoppage Time
787,105.0,27.2,2023-06-24 00:26:49.595,0.04623294,Blocked,Greg Stewart,Jamshedpur,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,19.719026345131752,49.52,Left - Outside Foot,Stoppage Time
788,104.4,48.6,2023-06-24 00:27:14.223,0.061297305,Off T,Narender Gahlot,Jamshedpur,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,17.81347804332438,118.87,Right - Outside Foot,Stoppage Time
789,92.3,34.5,2023-06-24 00:28:52.913,0.049066473000000006,Off T,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,28.24075069823747,78.77,Left - Inside Foot,Stoppage Time
790,114.6,47.6,2023-06-24 00:34:49.094,0.14022779999999999,Blocked,Greg Stewart,Jamshedpur,Left Foot,Lob,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,9.323089616645335,144.61,Right - Inside Foot,Stoppage Time
791,75.8,48.1,2023-06-24 00:38:07.982,0.005045558,Off T,Narender Gahlot,Jamshedpur,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,44.936065693382645,100.38,Right - Outside Foot,Stoppage Time
792,96.9,31.6,2023-06-24 00:40:20.117,0.034467883000000005,Saved,Greg Stewart,Jamshedpur,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,24.57986981251121,70.02,Left - Outside Foot,Stoppage Time
793,92.3,58.6,2023-06-24 00:45:50.811,0.006031821000000001,Off T,Laldinliana Renthlei,Jamshedpur,Right Foot,Half Volley,False,Open Play,,,,From Free Kick,False,False,False,33.36540124140575,123.88,Right - Outside Foot,Stoppage Time
794,114.2,25.2,2023-06-24 00:48:00.359,0.024516119000000003,Goal,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,15.895911424010892,21.4,Left - Inside Foot,Stoppage Time
795,108.9,37.1,2023-06-24 00:49:33.720,0.22481127,Saved,Daniel Chima Chukwu,Jamshedpur,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,True,True,11.47257599669751,75.36,Left - Inside Foot,Stoppage Time
796,101.5,44.0,2023-06-24 00:50:44.679,0.044521287,Off T,Mohammad Mobashir Rahman,Jamshedpur,Right Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,False,False,18.9274932307477,102.2,Right - Outside Foot,Stoppage Time
797,109.6,52.5,2023-06-24 00:08:37.621,0.071549505,Off T,Suhair Vadakkepeedika,NorthEast United,Right Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,True,True,True,16.260688792299057,140.24,Right - Outside Foot,Stoppage Time
798,87.4,55.5,2023-06-24 00:11:24.914,0.006897541,Wayward,Álvaro Vázquez García,Kerala Blasters,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,36.097229810610116,115.43,Right - Outside Foot,Stoppage Time
799,96.7,28.9,2023-06-24 00:11:58.355,0.020039007,Blocked,Nishu Kumar Tashni,Kerala Blasters,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,25.808913189051566,64.53,Left - Outside Foot,Stoppage Time
800,96.9,48.9,2023-06-24 00:17:37.901,0.033607543000000004,Blocked,Jorge Rolando Pereyra Díaz,Kerala Blasters,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,False,False,24.755201473629732,111.07,Right - Outside Foot,Stoppage Time
801,87.9,36.8,2023-06-24 00:26:10.997,0.016599957000000002,Off T,Pragyan Sundar Gogoi,NorthEast United,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,32.25910724121174,84.31,Left - Outside Foot,Stoppage Time
802,96.0,41.3,2023-06-24 00:27:55.367,0.05430773,Off T,Marcelo Leite Pereira,NorthEast United,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,24.035182545593447,93.1,Right - Inside Foot,Stoppage Time
803,96.2,41.6,2023-06-24 00:30:17.207,0.045821045000000005,Blocked,Ayush Adhikari,Kerala Blasters,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,23.853720883753123,93.85,Right - Outside Foot,Stoppage Time
804,76.5,47.7,2023-06-24 00:30:58.988,0.005291667,Wayward,Hormipam Ruivah,Kerala Blasters,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,44.17623795662098,100.04,Right - Outside Foot,Stoppage Time
805,116.3,48.1,2023-06-24 00:36:08.336,0.06008816,Blocked,Mashoor Shereef Thangalakath,NorthEast United,Left Foot,Backheel,True,Open Play,High Pass,,,From Free Kick,True,True,True,8.905054744357278,155.45,Right - Inside Foot,Stoppage Time
